Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615136676.94995021,64.9809,-10.8825,-31.1145,-1.26297,-0.67871,-1.38124
1615136676.96627950,64.7302,-10.7121,-30.9258,-1.78742,-0.769275,-1.38071
1615136676.136146068,65.1325,-11.9638,-30.6458,-0.659288,-0.000479219,-0.336716
1615136676.137080907,64.7267,-11.4797,-30.7134,-1.13948,-0.265168,-0.597159
1615136676.137825965,64.5928,-10.8069,-30.5443,-1.53288,-0.442537,-0.683738
1615136676.179953098,65.8105,-11.1294,-31.0054,0.736664,0.28949,-1.25511
1615136676.180663108,65.4268,-10.3639,-31.6528,0.213609,-0.105049,-1.34202
1615136676.181206941,64.8663,-12.0517,-31.9713,1.05207,-0.287069,-1.168
1615136676.183945894,65.0022,-12.3291,-31.8384,0.616286,-0.158287,-0.688076
1615136676.184601068,64.6298,-12.143,-31.518,0.485777,-0.116444,-0.645033
1615136676.228207111,65.0358,-10.9796,-32.7955,0.358285,-0.565095,-1.0372
1615136676.229958057,65.2006,-10.6576,-32.4078,0.577371,-0.393048,-1.42929
1615136676.231127977,65.1873,-11.1554,-32.1872,1.49491,-0.264581,-0.861555
1615136676.272044897,65.0179,-9.67332,-32.2982,0.496343,-0.415046,-1.52093
1615136676.273081064,64.8788,-10.392,-32.0797,0.846234,-0.548654,-1.17159
1615136676.274010896,64.9344,-10.2119,-31.7928,1.2399,-0.63839,-1.30338
1615136676.316241979,64.0628,-11.047,-32.3074,0.295237,-1.5074,-1.0868
1615136676.318134069,63.8699,-11.5423,-31.9459,1.08143,-1.33682,-1.00021
1615136676.320225000,64.4114,-11.1066,-32.6961,0.68916,-1.20912,-1.26375
1615136676.360321998,64.8623,-11.4071,-32.8019,0.166943,-1.53567,-1.26429
1615136676.362286090,65.0068,-10.956,-31.612,-0.618511,-0.927971,-1.3949
1615136676.363874912,64.6618,-11.3107,-31.6872,-0.313114,-1.45577,-1.08937
1615136676.371015071,64.8936,-11.2166,-31.3372,-0.269632,-1.37195,-1.39606
1615136676.373168945,65.0382,-10.8987,-30.6685,-0.0953636,-1.069,-1.48543
1615136676.411971092,65.5595,-11.889,-31.5907,-0.968945,-1.47682,-0.614876
1615136676.413036108,65.0487,-10.396,-31.6694,-0.226641,-1.91792,-2.09812
1615136676.413860082,65.1464,-11.0066,-30.9684,-0.575807,-1.4422,-1.35561
1615136676.456089019,65.3361,-12.6119,-30.3392,-0.315838,-1.2982,-0.836071
1615136676.457037925,65.2734,-11.2487,-30.5836,-0.927176,-1.51993,-1.75373
1615136676.457619905,65.1818,-11.4144,-30.6756,-0.884033,-1.56733,-1.49233
1615136676.499829053,65.504,-12.6383,-29.9919,-0.537013,-1.03176,-1.49201
1615136676.500364065,65.4811,-12.3696,-29.924,-1.23617,-0.946582,-1.40648
1615136676.500791072,65.5093,-12.2912,-29.9856,-1.10612,-0.817676,-1.27672
1615136676.543893098,65.3371,-12.8558,-30.6301,-1.37186,-1.18553,-0.619039
1615136676.544502973,65.1114,-12.4454,-30.5318,-1.80929,-1.53839,-0.88124
1615136676.545146942,65.2765,-12.8796,-30.0528,-2.11628,-1.2798,-0.576573
1615136676.555953025,65.0834,-12.4897,-29.9349,-1.4628,-1.37021,-0.926651
1615136676.556489944,64.8249,-12.6333,-29.7881,-0.59061,-1.15477,-1.01496
1615136676.604042053,63.7991,-12.3373,-29.3676,-1.11985,-1.45927,-0.536148
1615136676.604980945,63.8208,-12.3632,-29.0708,-0.377725,-1.4633,-0.752713
1615136676.605976104,64.0901,-12.1228,-27.7855,-0.202887,-0.811465,-0.795331
1615136676.647965908,64.7321,-11.5006,-29.2318,0.190155,-1.03207,-1.40681
1615136676.648905038,64.4342,-11.532,-29.553,0.583129,-1.25293,-1.32099
1615136676.692627906,64.3085,-11.7031,-30.3081,0.278468,-2.05344,-0.844143
1615136676.696217060,64.6419,-11.724,-29.1075,0.410213,-0.790817,-0.711634
