Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615140455.897246605,-64.7649,-38.8021,-2.42528,0.0534957,0.0539159,0.970621,0.228313,-0.00487059,-0.00453089,0.00179792,0.0106943,0.00998066,0.0145771
1615140455.899175837,-64.7648,-38.8022,-2.42517,0.0534886,0.0539182,0.97062,0.228316,-0.00536271,-0.00110373,0.00146314,0.00109714,0.0082353,0.00322927
1615140455.904096554,-64.7651,-38.8021,-2.42533,0.0534637,0.0539085,0.970619,0.22833,-0.00584843,0.000281807,0.0018562,-0.00588372,0.00910791,-0.000265304
1615140455.908994467,-64.7647,-38.8022,-2.42519,0.0534482,0.053916,0.97062,0.228328,-0.00593611,-0.00170274,0.00181465,0.00196897,0.00736251,0.00497007
1615140455.913901385,-64.7649,-38.8024,-2.42496,0.053428,0.0539138,0.970621,0.228327,-0.00593065,-0.00162098,0.00171969,-0.00239436,0.00823511,0.00409475
1615140455.918792532,-64.7651,-38.8022,-2.42531,0.053426,0.0539312,0.970623,0.228315,-0.0066977,-0.00389282,0.000772187,0.00720412,0.00299908,0.00758608
1615140455.923691147,-64.7647,-38.8024,-2.42503,0.0534162,0.0539276,0.970632,0.22828,-0.00673516,-0.00526782,0.0016741,-0.0015246,0.00474436,0.0171825
1615140455.928604193,-64.7646,-38.8025,-2.42486,0.0534099,0.0539003,0.970638,0.228263,-0.00744837,-0.00263825,0.00128258,-0.0111219,0.000381042,0.00758129
1615140455.933432405,-64.7647,-38.8023,-2.42504,0.0533911,0.0538939,0.970645,0.22824,-0.00634268,-0.00326223,0.00246066,-0.00414054,0.00736239,0.00758361
1615140455.938393059,-64.7649,-38.8022,-2.42516,0.0533578,0.0538726,0.970659,0.228194,-0.00612762,-0.00342667,0.00311002,-0.0111229,0.0117258,0.0136933
1615140455.943320168,-64.7647,-38.8021,-2.42534,0.0533791,0.0538865,0.970664,0.228165,-0.00852845,-0.00247674,-0.000501471,0.00720582,-0.00747267,0.00235694
1615140455.948174646,-64.7646,-38.802,-2.42546,0.05339,0.0539223,0.970671,0.228122,-0.00767113,-0.00403494,0.00112243,0.01506,-0.00136384,0.0041099
1615140455.953112866,-64.7646,-38.8018,-2.42566,0.0533933,0.0539315,0.970685,0.22806,-0.00749915,-0.00375808,0.00136717,0.00371477,-0.000491028,0.0102233
