Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615139033.821392808,-0.0563354,1.49338,-0.749844,0.105321,-0.00162384,0.561437,0.820789,0.000454887,0.000889622,-0.00776204,0.00203931,0.00462168,0.0190366
1615139033.826222347,-0.0566739,1.49364,-0.750372,0.10534,-0.00161647,0.561464,0.820767,6.96257e-05,0.000532417,-0.008244,0.00989275,0.000257904,0.019036
1615139033.831205853,-0.0571346,1.49377,-0.750555,0.105331,-0.00161709,0.561493,0.820749,6.02425e-05,0.00304626,-0.006688,-0.00232322,0.00287598,0.0129252
1615139033.836013741,-0.0568921,1.49374,-0.750474,0.105331,-0.0016178,0.561508,0.820739,-0.000263461,0.00539671,-0.00775438,-0.000574941,-0.000614176,0.00158356
1615139033.841000257,-0.0569631,1.49354,-0.750253,0.105334,-0.00160553,0.561567,0.820698,0.000774718,0.00191842,-0.00635634,0.00378669,0.00375018,0.0164252
1615139033.845869720,-0.0562122,1.4933,-0.749793,0.105418,-0.0015687,0.561622,0.820649,0.000736877,0.000485826,-0.0049709,0.00471249,0.00460466,0.014684
1615139033.850781729,-0.0557908,1.49327,-0.74978,0.105416,-0.0015639,0.561726,0.820578,0.000352715,0.00101711,-0.00556223,-0.00139262,0.000244069,0.0155713
1615139033.855670557,-0.0560805,1.4934,-0.750001,0.105433,-0.00154626,0.561836,0.820501,0.000251598,-0.000425244,-0.00558536,0.00733801,0.00024701,0.0155902
1615139033.860576996,-0.0557755,1.49313,-0.749625,0.105442,-0.00153227,0.561948,0.820423,0.000144404,0.000230529,-0.00573712,0.00385188,0.000250127,0.0138626
1615139033.865440324,-0.0560245,1.49329,-0.749903,0.105455,-0.00151596,0.562089,0.820324,0.000323205,-0.00225478,-0.0052409,0.00647149,0.00112601,0.0269722
1615139033.870320853,-0.0557894,1.49325,-0.749832,0.105474,-0.00151182,0.562216,0.820236,-0.000640951,-0.00136095,-0.00571368,0.00560318,-0.00410704,0.0243712
1615139033.875240564,-0.0556146,1.49316,-0.749815,0.105502,-0.00150143,0.562337,0.820149,-0.000486455,-0.00302601,-0.00538214,0.0108416,-0.00323187,0.0278773
