Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615139363.897909885,-2.24413,1.69054,-0.678106,0.0790614,0.0191207,0.66376,0.74351,-0.013563,0.00951401,0.0110816,-0.0142857,0.00730348,0.0103708
1615139363.902744167,-2.24417,1.69062,-0.678165,0.0790287,0.0191253,0.663838,0.743444,-0.0136774,0.00654947,0.0122372,-0.00905079,0.0107951,0.0225977
1615139363.907696954,-2.24403,1.69036,-0.677802,0.0789863,0.0191241,0.663957,0.743342,-0.0137522,0.0037836,0.0128724,-0.0134143,0.0116692,0.0339547
1615139363.912663316,-2.24421,1.69048,-0.67816,0.0789626,0.0191181,0.664059,0.743253,-0.0146238,0.00655693,0.0113117,-0.00991823,0.00381693,0.0200085
1615139363.917532496,-2.24383,1.69014,-0.67756,0.0789359,0.0191065,0.664148,0.743177,-0.0144347,0.00661812,0.0107696,-0.0125331,0.00294577,0.0165314
1615139363.922499302,-2.24398,1.69016,-0.677788,0.0789291,0.0190705,0.664206,0.743126,-0.0154484,0.00629682,0.00831013,-0.0116602,-0.00839822,0.0200279
1615139363.927355852,-2.24398,1.69012,-0.677729,0.0788854,0.0190255,0.664244,0.743098,-0.0138255,0.00454938,0.010171,-0.0238807,0.00120045,0.0313652
1615139363.932197918,-2.24395,1.69011,-0.677724,0.078843,0.0190012,0.664231,0.743115,-0.0128435,0.00544021,0.0117401,-0.0169002,0.00817976,0.0226262
1615139363.937079721,-2.24439,1.6899,-0.677574,0.0788002,0.0189388,0.664199,0.743149,-0.0137774,0.00547098,0.0101234,-0.0265035,-0.00229515,0.0252232
1615139363.942033165,-2.24427,1.68975,-0.677331,0.0787649,0.0188828,0.664173,0.743178,-0.0141259,0.00441796,0.0103793,-0.0221438,-0.00229797,0.0269508
1615139363.946894929,-2.24448,1.6898,-0.677596,0.0787369,0.0188192,0.664155,0.743199,-0.0151726,0.00530761,0.00937325,-0.0230186,-0.00753619,0.0243174
1615139363.951805183,-2.24436,1.68967,-0.677435,0.078707,0.0187893,0.66417,0.74319,-0.0142168,0.00407648,0.0114966,-0.0151662,0.00206206,0.0251839
1615139363.956695044,-2.24439,1.68969,-0.677545,0.0786663,0.0187562,0.664214,0.743155,-0.0139971,0.0050018,0.0116411,-0.0204023,0.00293463,0.0251821
1615139363.961574949,-2.24463,1.68965,-0.677478,0.0786264,0.0187456,0.664282,0.743099,-0.0125497,0.0049761,0.0131646,-0.0151642,0.00817141,0.0208266
1615139363.966533717,-2.24445,1.68944,-0.677124,0.0785712,0.0187225,0.664371,0.743026,-0.011715,0.00650358,0.0142443,-0.0238879,0.00730018,0.0173476
1615139363.971404049,-2.24457,1.68954,-0.677356,0.078549,0.0186838,0.664456,0.742953,-0.0133445,0.00528204,0.0123273,-0.0186491,-0.00666097,0.0156175
1615139363.976321530,-2.24416,1.68913,-0.676737,0.0785027,0.0186714,0.664552,0.742872,-0.0116982,0.00556448,0.0155851,-0.0186472,0.00817584,0.0191227
1615139363.981201243,-2.24447,1.6894,-0.677114,0.0784424,0.0186674,0.664638,0.742802,-0.0118152,0.00578502,0.0162206,-0.0203906,0.0151584,0.0200063
1615139363.986116353,-2.24431,1.68918,-0.676874,0.0783855,0.0186399,0.664684,0.742768,-0.0130962,0.00984557,0.0148061,-0.0256222,0.00643258,0.00605047
1615139363.991005821,-2.2445,1.68938,-0.677193,0.0783474,0.0186059,0.664725,0.742736,-0.0133043,0.00758756,0.0141014,-0.0203886,0.00119675,0.0191428
1615139363.995927910,-2.24442,1.68903,-0.676725,0.0783381,0.0186248,0.664755,0.74271,-0.0113665,0.00423162,0.0164969,0.00404381,0.0107955,0.0252519
