Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615136670.496371017,0.854568,3.52914,-0.903455,0.0786543,0.0746214,0.981094,-0.16031,-0.00103407,0.00215632,-0.0100694,0.00774657,-0.00287259,0.00407014
1615136670.501694587,0.854075,3.52904,-0.902276,0.0786828,0.0746684,0.981093,-0.160283,-0.00133143,0.00475077,-0.00848267,0.00340733,0.000590869,-0.00902204
1615136670.506185931,0.85429,3.52889,-0.90202,0.078691,0.0746956,0.98109,-0.160281,-0.0019359,-0.000122991,-0.00985806,0.0130025,-0.00464535,0.00842915
1615136670.511073431,0.853932,3.52898,-0.902241,0.078685,0.0746875,0.981094,-0.160263,-0.00116588,0.00144725,-0.00838892,-0.000960983,0.00408092,0.0075468
1615136670.515952492,0.854092,3.52897,-0.902266,0.078682,0.0746982,0.981106,-0.160186,-0.00153206,0.00503871,-0.0094058,0.00515041,0.000589785,-0.0125323
1615136670.520832662,0.853991,3.5287,-0.90198,0.0786621,0.0747107,0.981114,-0.160146,-0.000641766,0.00111344,-0.00752897,0.0086362,0.00844326,0.00403919
1615136670.525767885,0.8544,3.52863,-0.901883,0.0786295,0.0747473,0.981118,-0.160115,-0.00039442,-0.000218228,-0.00659431,0.0191064,0.0119335,0.00577734
1615136670.530639670,0.85447,3.52863,-0.901957,0.078624,0.0747962,0.981122,-0.160075,-0.00177188,0.000597983,-0.00945528,0.0217245,-0.000284196,-0.000338895
1615136670.535553925,0.85427,3.52887,-0.90232,0.0785736,0.0748095,0.981131,-0.160037,-0.000161781,0.00188973,-0.00542321,0.009507,0.0197868,-0.00383841
1615136670.540470844,0.854542,3.52852,-0.901858,0.078518,0.0748269,0.981137,-0.160021,7.13591e-05,0.00109561,-0.00531852,0.0112513,0.021532,-0.00122376
1615136670.545347744,0.854387,3.52879,-0.90234,0.0784885,0.0748676,0.981141,-0.159991,-0.00109268,0.00300437,-0.00821391,0.0173624,0.00844199,-0.0134402
1615136670.550269724,0.854303,3.52866,-0.902166,0.0784863,0.0748924,0.981137,-0.160006,-0.0018383,0.00115221,-0.0103327,0.00950629,-0.00115719,-0.0012215
1615136670.555151390,0.854455,3.52877,-0.902403,0.0784699,0.0749178,0.981128,-0.160053,-0.00114866,-0.000941588,-0.00977658,0.0112505,0.00495169,0.00751039
1615136670.560071432,0.854395,3.52875,-0.902421,0.0784334,0.074964,0.98112,-0.160103,-0.000817548,-0.00110744,-0.00892243,0.0199791,0.0110607,0.00228355
1615136670.564950743,0.854249,3.52871,-0.902443,0.0784045,0.0750028,0.981109,-0.160166,-0.00119981,-0.00118564,-0.00956797,0.0164892,0.00844315,0.00403726
1615136670.569875494,0.85445,3.52862,-0.902375,0.0783749,0.0750189,0.981105,-0.160197,-0.00110087,0.00227551,-0.00961602,0.00602113,0.00931631,-0.00904545
1615136670.574720765,0.85428,3.52868,-0.902472,0.0783247,0.0750387,0.981099,-0.160247,-0.000147578,0.000710022,-0.00802776,0.00951178,0.0180435,-0.00292644
1615136670.579676480,0.854599,3.5284,-0.902209,0.0782995,0.0750491,0.981091,-0.160305,-0.00139263,-7.71608e-05,-0.0101535,0.00427617,0.00844472,0.0014456
1615136670.584594562,0.854404,3.52846,-0.902308,0.0782823,0.0750632,0.981084,-0.160346,-0.00186635,1.78328e-05,-0.0111576,0.00515066,0.00495454,-0.0020365
1615136670.589510339,0.854338,3.52844,-0.902334,0.0782416,0.0750755,0.981083,-0.160371,-0.000996362,0.000270315,-0.00922158,0.0060249,0.0145542,-0.00552061
1615136670.594391719,0.854282,3.52873,-0.902917,0.0782147,0.0750869,0.981081,-0.160387,-0.00114921,-0.000225235,-0.0105907,0.00515269,0.00931851,-0.00464355
1615136670.599231665,0.85445,3.52869,-0.902904,0.0781861,0.0751157,0.98108,-0.160393,-0.000922609,-0.00161432,-0.0107102,0.0130068,0.00931863,-0.00376718
1615136670.604232440,0.854086,3.52873,-0.90297,0.0781586,0.0751553,0.981084,-0.160363,-0.00121261,-0.00021028,-0.011193,0.0164991,0.00757326,-0.0124939
1615136670.609144626,0.85424,3.52857,-0.902781,0.0781311,0.0751773,0.981092,-0.160322,-0.00143251,-5.09465e-05,-0.0107482,0.0103896,0.00931838,-0.0107534
