Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615140526.401467084,-1.28621,5.27619,19.3032,-0.811087,-0.0474022,-2.64906
1615140526.402959108,-1.53312,6.09184,19.171,-0.897274,-0.307727,-3.55538
1615140526.404200077,-2.25825,6.18269,18.1823,-1.02655,-1.18139,-3.67665
1615140526.440021038,-2.54797,7.83486,18.2095,-1.08705,-0.948762,-3.88933
1615140526.440639019,-2.30381,8.15131,18.1299,-1.43521,-0.817871,-3.70361
1615140526.488012075,-1.788,9.46533,18.4663,-0.617567,-1.21521,-3.4771
1615140526.488842964,-1.72806,9.48281,18.7526,-0.702481,-1.03968,-3.50699
1615140526.489690065,-1.58516,9.1887,18.8041,-0.350766,-0.906964,-3.27442
1615140526.536042928,-0.451063,10.6473,17.5368,-0.559405,-0.980764,-2.90821
1615140526.536977052,-0.466257,11.0566,17.5205,-0.469408,-1.02281,-3.1556
1615140526.537693023,-0.378664,10.2754,18.2169,-1.38464,-0.585278,-1.9189
1615140526.579987049,0.387708,11.1116,18.9885,-1.3868,-1.00102,-2.35531
1615140526.580749988,0.75434,11.2931,19.0773,-1.47236,-0.956711,-2.29552
1615140526.581401109,0.708243,10.6465,18.8622,-1.16472,-0.999465,-1.44855
1615140526.620286941,0.722342,12.6356,19.6465,-2.10081,-0.644061,-1.44119
1615140526.621287107,0.507153,13.0318,19.2707,-1.70656,-0.861398,-1.77306
1615140526.668118953,0.280579,15.1307,18.6303,-1.68596,-0.921815,-1.47108
1615140526.669222116,0.276003,13.8938,18.5642,-1.16007,-0.788983,-0.534979
1615140526.670239925,-0.0639408,14.1415,18.5702,-1.46336,-0.743439,-0.689372
1615140526.712133884,-0.800513,15.4169,18.2799,-1.29493,-0.728976,0.249033
1615140526.713304042,-1.00348,15.2163,17.9347,-0.855348,-0.945426,0.18173
1615140526.714117050,-1.72331,16.1619,19.7807,-1.24231,-0.430907,-0.233304
1615140526.756335973,-2.20695,15.9978,19.4109,-1.81271,-0.234579,1.03067
1615140526.758018970,-2.25587,15.9899,19.4687,-1.8982,-0.275157,0.834542
1615140526.759562015,-2.32558,16.1433,19.5869,-1.89663,-0.316391,0.723587
1615140526.800563097,-2.52773,17.0272,19.4896,-1.68904,-0.217577,0.261262
1615140526.802299022,-2.69008,15.8904,19.1418,-0.900651,-0.476039,0.936525
1615140526.803786993,-2.98676,16.5452,18.8563,-1.20318,-0.735793,0.56301
1615140526.812721014,-3.14163,16.306,19.2387,-1.34404,-0.582066,0.903731
1615140526.814241886,-3.09884,16.3291,19.2178,-1.51599,-0.710986,0.749237
1615140526.856359958,-2.42623,15.3815,19.4385,-1.69926,-0.996363,0.250452
1615140526.858098030,-1.80141,15.3768,20.8381,-1.87252,0.274244,0.227454
1615140526.859157085,-1.93335,15.6047,20.7028,-2.30794,-0.115412,0.0280086
1615140526.900079965,-1.84752,14.1217,20.3921,-0.741972,-0.665259,-1.23401
1615140526.900753974,-1.73355,14.7449,20.852,-1.43864,-0.181464,-1.69937
1615140526.901274919,-1.6606,15.1477,21.1643,-1.9616,-0.0906668,-2.078
1615140526.944092988,-1.84185,14.4462,19.6959,-1.54335,-0.867435,-3.25919
1615140526.944807052,-2.03454,14.6969,19.6137,-2.28426,-0.909667,-3.20252
1615140526.945450067,-2.08783,14.1598,19.543,-2.45821,-0.952749,-2.66608
1615140526.952128887,-1.53958,14.0025,20.3844,-2.07966,-0.145952,-2.94521
1615140526.952869892,-1.19025,14.3927,20.3738,-1.86181,-0.835084,-3.50343
1615140526.996063947,-1.44203,14.1279,20.7296,-1.71139,-0.788179,-3.92885
