Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615137532.208147048,4.93895,11.7508,17.9757,-0.217992,-0.490903,0.0682568
1615137532.209095001,4.94315,10.4299,18.0712,0.787135,-0.317099,0.768534
1615137532.209851980,5.00576,11.1588,18.2886,-0.259573,-0.0118372,0.638661
1615137532.256071090,5.00159,12.0535,16.2679,0.13918,-0.106327,0.0393888
1615137532.257431983,4.97404,12.4059,16.0425,0.44514,-0.281547,-0.353866
1615137532.259377002,4.79826,13.0384,15.5945,-0.122361,-0.67584,-0.704528
1615137532.300153970,4.68565,10.894,16.4542,0.0607424,-0.0667219,-0.0918376
1615137532.301439046,4.4832,11.3301,16.3965,-0.112594,-0.241489,-0.525979
1615137532.302472114,4.1583,11.4077,15.9533,-0.242726,-0.591579,-0.568025
1615137532.341022014,4.05028,11.8194,15.9601,-0.154987,-0.374109,-0.523645
1615137532.342694997,4.59814,11.3205,16.2454,-0.111397,-0.158545,-0.177787
1615137532.343827962,4.47722,11.2019,16.0279,0.0628905,-0.290311,-0.222927
1615137532.344980955,4.5435,11.2272,16.0017,0.237476,-0.203667,-0.442371
1615137532.346101045,4.38473,11.9749,15.6155,-0.286407,-0.466515,-0.967334
1615137532.347168922,4.64313,11.5241,15.9417,-0.111798,-0.161424,-0.662063
1615137532.348679065,4.74195,12.0006,16.132,-0.198759,0.0132639,-1.14196
1615137532.384423017,5.05548,11.66,15.5229,-0.678691,0.100884,-0.486287
1615137532.385550975,4.99684,12.5062,15.4863,-0.0670422,0.1451,-1.57642
1615137532.427864074,4.63723,12.0414,14.8674,-0.284,-0.557545,-0.743532
1615137532.428553104,5.11357,11.76,15.5202,-0.284241,-0.121514,-0.831645
1615137532.429132938,4.99643,11.9594,15.284,0.0646191,-0.384214,-1.22614
1615137532.475856065,4.72949,11.6539,15.5049,-0.370092,-0.221389,-1.45854
1615137532.476464033,4.63395,11.5782,15.1099,-0.76409,-0.528152,-1.24294
1615137532.476902008,4.75141,11.8706,15.4115,-0.634064,-0.398172,-1.55036
1615137532.520020008,4.90589,11.5961,14.6986,-0.325352,-0.576908,-1.41397
1615137532.521096944,5.05677,11.3928,15.161,-0.936844,-0.228257,-0.934238
1615137532.521908044,5.15009,11.0903,15.0408,-0.719289,-0.228781,-0.760304
1615137532.560184001,5.18263,10.5863,14.9526,0.0224259,-0.273044,-0.499141
1615137532.561055898,5.2523,10.4878,15.2802,-0.327164,-0.0114551,-0.282254
1615137532.604728937,4.60797,10.5757,10.5136,-0.414773,-0.325373,-0.245875
1615137532.607973098,4.5236,10.0422,10.5423,-0.676421,-0.194762,0.454006
1615137532.610265016,4.53077,10.9243,10.4644,-0.806947,-0.238643,-0.242384
1615137532.648277997,3.99993,11.063,10.9461,-0.674226,-0.459815,-0.190439
1615137532.649502992,3.8427,11.3109,10.7803,-0.762479,-0.548483,-0.235664
1615137532.650851011,3.92595,10.9074,10.9742,-0.457767,-0.331276,0.0685013
1615137532.692137956,4.20419,10.9211,10.6497,-0.629442,-0.0722859,0.425998
1615137532.693331956,3.82042,10.0373,10.2729,-0.366709,-0.509402,1.17103
1615137532.694178104,3.87273,11.3566,10.725,-0.322298,-0.204181,-0.092924
1615137532.736269950,3.43516,9.46477,10.994,0.120075,-0.298233,1.00255
1615137532.737690925,3.49414,9.9709,11.3566,0.120664,-0.0802485,0.523058
1615137532.739094018,3.37468,9.73067,11.0421,0.208448,-0.386508,0.741735
1615137532.785880088,3.16803,10.7604,7.03646,0.166264,-0.478373,0.0861024
